#uniqueId raJ2000 decJ2000 phoSimMagNorm umag rmag gmag imag zmag ymag
1273149171716 88.2486802 -26.9834682 8.05738216 10.1671246 7.5243666 8.297585 7.2393959 7.119485 7.0366798
464489448452 88.1388807 -27.6813725 9.61107216 11.187487 9.3007998 9.8587665 9.0765553 8.976429 8.9311586
464473543684 87.4850401 -27.2203232 9.55236466 11.2141224 9.2117561 9.7962076 8.9853045 8.8876958 8.8393796
464481802244 87.4697721 -27.5788952 8.8834692 10.8443268 8.4370026 9.1586949 8.1591438 8.0408847 7.9720791
464481543172 87.4678341 -27.5682206 9.61828299 11.4044187 9.2492946 9.8742095 9.0138051 8.9148388 8.8605626
992962622468 85.9282999 -25.4632608 9.1462838 10.9921974 8.6824665 9.3645683 8.4243189 8.3183707 8.257601
464431206404 86.0187676 -25.3960488 9.24138952 10.3131376 9.0539639 9.3519041 8.9573481 8.9323882 8.9292507
464434886660 85.8600942 -25.6878203 9.72789716 10.8652172 9.530111 9.8682927 9.4078825 9.3631014 9.3511401
464436228100 85.9712591 -25.739685 8.9992835 10.8401222 8.5333555 9.2142512 8.2758513 8.1703398 8.1098559
464432800772 85.9690925 -25.516969 8.76119501 10.0040573 8.487189 8.9108989 8.322607 8.2550216 8.2304241
464434963460 86.0700608 -25.626713 7.89263717 9.2525061 7.5778238 8.0501604 7.3945124 7.3154073 7.2857019
464442118148 86.3231614 -25.9885021 7.90428219 9.6244086 7.4756443 8.1181503 7.2254992 7.1193756 7.0642502
1277557120004 86.6087558 -27.0041015 8.93968588 11.0641994 8.4369056 9.2084194 8.1508953 8.0291423 7.9458812
1277543564292 86.5535146 -26.7635057 9.42953053 10.8944723 9.137772 9.6414058 8.9390749 8.8507997 8.8146734
987419219972 86.5579429 -26.6926809 9.03547045 11.1449573 8.5101662 9.3098958 8.2003494 8.0674833 7.9874755
464458033156 86.4910103 -26.8028351 9.44754355 11.2834421 9.0340736 9.6946867 8.7837514 8.6791372 8.6201916
464448602116 86.2416418 -26.3864514 8.2173082 9.5434113 7.9271902 8.3327696 7.7882989 7.736507 7.7126429
464444297220 86.0147354 -26.2066484 8.63950007 10.4162047 8.2107542 8.8528342 7.9700071 7.871663 7.816818
464487500804 86.5070445 -28.0955562 5.6620277 7.6753234 5.1054192 5.8789359 4.8095167 4.6865977 4.6128302
992993843204 85.5848414 -27.4080009 9.45290877 11.47003 8.9458596 9.7062463 8.6533838 8.5297752 8.4563255
1277569195012 85.8507173 -27.4572338 9.9217852 11.7689283 9.4960883 10.1654882 9.2421782 9.1362659 9.0762283
464478776324 86.3856256 -27.7811466 9.80178526 11.6571798 9.3809377 10.0519975 9.1259975 9.0192005 8.9586507
464480377860 86.4055046 -27.8397584 8.76555454 9.9559478 8.5527873 8.9136002 8.4192493 8.363479 8.3475044
464461622276 86.0761797 -27.1023422 9.66745721 10.8194567 9.4564853 9.7953707 9.3455665 9.3145682 9.3051505
460096004100 85.6810136 -26.7907255 9.786893 11.1056881 9.5411467 9.953225 9.384934 9.3133307 9.2890528
460097884164 85.5090896 -26.8771768 8.24091163 9.4393641 7.9947363 8.3772183 7.8508864 7.7922153 7.7737002
290840580 89.8188088 -30.1867655 9.85764221 10.9271945 9.8971938 10.0134741 9.888427 9.8905583 9.8913884
31036554096644 102.595198 -30.7977951 9.02745276 10.8219066 8.8025877 9.3988249 8.5653633 8.4545419 8.399178
31036622333956 101.648152 -31.9450722 9.7924689 12.0063594 9.4910015 10.2638161 9.1815707 9.0366902 8.9522867
32055162927108 102.016509 -31.4976232 9.33912948 11.8918042 8.9392674 9.8119926 8.5986245 8.401375 8.2900215
31036609287172 102.371455 -31.5440825 8.13265357 10.5557924 7.7348958 8.5796637 7.4093773 7.2571801 7.1542033
31561016521732 101.853323 -31.7298317 9.67444409 12.0046571 9.3230592 10.1531534 8.989608 8.8332559 8.7402175
31565424286724 101.725016 -31.9914451 9.16672855 10.8643411 8.9278398 9.4861785 8.7099918 8.6102216 8.5622041
31036636127236 101.865515 -32.0061559 9.71211587 11.2461863 9.5393818 10.02378 9.3458106 9.2519411 9.2142368
31565417280516 102.572387 -31.4985726 8.69990842 11.0768886 8.3990391 9.2316361 8.061706 7.9002562 7.804613
32055280712708 98.1233365 -34.4366176 9.6660606 11.9836331 9.3776883 10.1848509 9.0515416 8.8961019 8.8047268
31040730186756 98.9525308 -34.097587 9.87058837 11.3210427 9.7258033 10.1724639 9.5480301 9.4648036 9.4305754
31565479153668 98.6426541 -34.160139 9.95875706 11.2538087 9.8617681 10.2351755 9.7169611 9.6528543 9.6300045
31036640633860 100.560357 -32.5107031 9.5960847 12.1255706 9.1810148 10.0627042 8.8397214 8.6772946 8.5661084
31036660462596 100.165406 -32.83118 9.81476645 12.0441121 9.4989616 10.2816678 9.1856961 9.0393598 8.953677
31844764285956 100.203691 -32.7539391 9.85626957 11.5121411 9.6556495 10.1927977 9.4417556 9.3403786 9.2945758
31036659432452 100.718976 -32.6317466 7.66474614 9.2711744 7.3477895 7.9127802 7.1240112 7.0252668 6.9791661
31036678337540 99.5665113 -33.1890472 9.38110879 11.8485114 8.964668 9.8274722 8.6320408 8.4757794 8.3691911
31036675312644 99.905485 -33.0503569 6.95329828 9.1859314 6.4751681 7.3062121 6.1480694 6.0023677 5.9143945
31844852544516 100.48357 -33.0796625 9.49846556 11.7796074 9.1655868 9.9723435 8.842123 8.6906632 8.6012274
31040741149700 100.917043 -33.6780558 9.2879357 10.9063305 9.0609201 9.6011489 8.8429142 8.740458 8.6949975
31036859400196 100.30291 -34.1540586 7.46626395 8.9520989 7.193003 7.6829271 7.0054464 6.9230383 6.8887298
31565487373316 99.4329214 -34.0438815 7.08246889 9.1339962 6.6884487 7.4283576 6.3992898 6.2714312 6.1970194
31036766034948 99.354191 -33.9079377 9.8784891 12.061943 9.5901745 10.3469562 9.2877301 9.1460426 9.0640581
31036765808644 99.6875281 -33.7974505 9.95746559 12.2627287 9.6390039 10.4504197 9.3125565 9.1584923 9.0675486
31565469314052 99.8095719 -33.6088289 7.62457092 9.2304042 7.3192289 7.8644121 7.1104945 7.0201528 6.9773333
31040758540292 99.9344432 -34.3350196 7.53636459 9.235834 7.2172226 7.8094832 6.9860573 6.8844937 6.8338602
31565504899076 99.6464562 -34.2448661 8.90040867 10.7458519 8.6481143 9.277039 8.3963346 8.2789979 8.2189138
31036841823236 100.085854 -34.1297294 9.48780412 10.793782 9.3583736 9.729474 9.2177516 9.1526791 9.1312671
31040739881988 99.8169853 -34.0197639 9.84677752 11.654104 9.6537378 10.2571702 9.4060062 9.2861911 9.2279802
31036627255300 100.953455 -32.2419892 8.24706074 10.389999 7.8577659 8.6300577 7.5533709 7.4163932 7.3358156
31036684726276 101.154204 -32.6998604 7.80628395 9.7714856 7.41148 8.1176841 7.1384477 7.0198575 6.951715
31844824170500 101.104839 -32.7342972 9.99848639 11.3325243 9.8580873 10.2480965 9.7082094 9.6397595 9.6159627
31036649684996 101.515178 -32.2620819 9.79200433 11.342162 9.6255148 10.1359639 9.4159682 9.3170873 9.2725818
31036658422788 101.05423 -32.5056563 9.1028596 11.2001084 8.7749699 9.4759106 8.5154953 8.4039122 8.3330158
31844981585924 101.041931 -33.4371994 9.47448909 11.6378953 9.1745316 9.9272964 8.8745871 8.7350268 8.6542831
31565458809860 101.04088 -32.9953235 9.21870546 10.8522869 8.9920345 9.5302619 8.7785135 8.6791259 8.6342133
31565447731204 101.709189 -32.5380471 9.52843112 11.4019734 9.2874977 9.9024002 9.0506984 8.9429539 8.8850839
31036688140292 101.486628 -32.611921 8.90956935 11.3774906 8.5153849 9.37367 8.1834645 8.026821 7.9206665
31565493706756 101.118343 -33.5831332 9.13182 11.3605605 8.7997259 9.5507183 8.5170057 8.3926157 8.3121926
31040735993860 97.4837122 -34.6783112 9.43702768 11.7693408 9.0624979 9.9001293 8.7268124 8.570422 8.4769984
31565479948292 97.4808917 -34.5346813 9.58486192 11.604779 9.2923278 10.0094365 9.0000196 8.8616892 8.7871672
31565451755524 98.8147202 -33.6030623 9.29258096 10.5764729 9.1415474 9.5170506 8.9987592 8.9338615 8.9126917
31040705797124 98.8379177 -33.5375584 9.38715988 10.9475852 9.1765729 9.6817159 8.9759646 8.8815913 8.8417727
31036729833476 98.3243132 -33.9915298 9.96319547 11.3720019 9.7779624 10.1796892 9.6463901 9.5988734 9.5749583
31040684317700 97.4325606 -33.3494726 9.61481096 10.8797828 9.4529443 9.7956486 9.349261 9.3199868 9.3079376
31036670877700 97.5412951 -33.7793618 9.21078513 11.2633194 8.9029144 9.6141084 8.6233475 8.4957907 8.4230955
31565448881156 97.7365204 -33.8882746 8.34245264 10.0534717 8.0688962 8.6478246 7.8421714 7.7402759 7.6900719
31036614414340 100.680219 -32.2069721 9.59028158 11.3417764 9.326331 9.9195738 9.0920865 8.9855707 8.93244
31036604818436 100.005037 -32.3387798 9.22151907 10.8040445 8.9909751 9.5258624 8.7736874 8.6709954 8.6266194
31036684422148 99.2017677 -33.3592663 7.80544417 9.9920842 7.3715059 8.1729527 7.055933 6.9147087 6.8305365
31565439121412 99.6257769 -33.0700785 9.81769342 11.9710632 9.493718 10.2507302 9.192802 9.0541943 8.9736416
31036628539396 99.2576572 -32.8358925 9.99076654 12.2074883 9.6680672 10.4481397 9.3563869 9.2113385 9.1264224
31036660173828 99.2998902 -33.1196266 9.09885228 10.5022285 8.7694357 9.2405333 8.6086783 8.5559206 8.5269257
31036599620612 99.4840634 -32.4610093 9.78054345 11.8882387 9.5228988 10.2388853 9.238614 9.1053696 9.0296792
31036621263876 99.3351473 -32.737615 9.78294165 11.7322073 9.5209075 10.1972806 9.2468225 9.1171841 9.0488892
31036634121220 99.7021087 -32.7416155 8.9153912 10.1563804 8.6832846 9.0532983 8.567278 8.5360766 8.5225247
31844514039812 97.7668079 -32.0778193 9.82946549 12.053101 9.4635479 10.2587866 9.1472514 9.0018479 8.9159617
31036598611972 97.4100964 -33.130599 9.38840831 11.196126 9.1137707 9.7349226 8.8667468 8.7534871 8.6957491
31036568316932 97.4182346 -32.7811608 9.99413674 11.7009202 9.7420136 10.3337784 9.498975 9.3846147 9.330803
31036533104644 98.1882592 -32.0640553 9.92470543 11.6377557 9.7429359 10.2976941 9.519499 9.4118311 9.3620444
31036545285124 98.4320448 -32.1537435 9.56728382 11.7442043 9.2940978 10.0431577 8.9946345 8.8537283 8.7725293
31565393108996 98.0660349 -32.3635955 9.31321268 10.7476033 9.140362 9.5859202 8.9673046 8.889548 8.8572735
31565394932740 97.5961034 -32.5740169 9.78367936 11.8589753 9.4875797 10.2291936 9.183517 9.0386032 8.9597278
31036551983108 97.9631356 -32.3987019 9.60725623 11.5943143 9.3747583 10.0714757 9.0836354 8.9412214 8.8677421
31036610461700 99.0262259 -32.7296981 9.65681516 12.1230662 9.3058453 10.1543505 8.9758112 8.8188041 8.7136604
31561015043076 99.0288138 -32.5832596 9.49094161 11.4457743 9.2310026 9.9085706 8.9562625 8.8261854 8.7575866
31565408006148 98.7034158 -32.599886 9.49947074 11.9117676 9.1473237 10.0076498 8.7997656 8.6351011 8.5364208
31036645576708 98.1269332 -33.3687522 9.78852351 11.8178949 9.612375 10.2683772 9.3527638 9.228533 9.1605038
31036602470404 97.9064979 -33.0126867 9.66236357 11.6988708 9.5023206 10.1770407 9.2243326 9.0865758 9.0142812
31565422127108 97.7852066 -33.2730169 9.94217423 11.9018668 9.7704184 10.4412416 9.4856923 9.3425413 9.2711796
31040682227716 97.8672104 -33.1428412 9.68946552 12.091934 9.4264812 10.2574504 9.0879017 8.9236466 8.8267157
31036684228612 98.985041 -33.4289007 9.61394163 11.5136526 9.322785 9.9890319 9.0549232 8.9305989 8.8653826
31036666121220 98.6022252 -33.4003403 9.74062025 11.7489076 9.4593587 10.1675361 9.1708404 9.0340284 8.9607217
31844695285764 98.2487651 -33.045485 9.97426864 12.2478651 9.8085479 10.5839374 9.4821651 9.3168873 9.2263136
31036619062276 98.7640923 -32.905431 9.01069722 10.2075853 8.8549965 9.1845934 8.7479075 8.7152927 8.7050329
465160459268 102.515056 -29.5836815 9.66781982 12.3709562 9.3734262 10.2715475 9.0154189 8.8028484 8.6829896
465236829188 102.986692 -29.588516 9.30054358 11.4315159 9.0564865 9.7771617 8.7692932 8.6335668 8.5564351
1278384901124 102.737605 -29.5754205 8.89705465 11.5501914 8.5647592 9.4686975 8.2082201 8.032699 7.9141644
470480705540 102.81522 -29.6616053 9.8140277 12.3630583 9.5638307 10.4446362 9.2011415 9.0219623 8.9151614
470480053252 102.477821 -29.7372125 9.08676604 11.4320223 8.8379272 9.6438041 8.5102168 8.3516315 8.2587837
31036504702980 102.640941 -30.020398 8.94062065 11.0624869 8.7245539 9.4558836 8.4218404 8.2730682 8.192758
31036520243204 102.840808 -30.2054324 9.86893537 12.233588 9.7219769 10.5025743 9.4012597 9.2407114 9.148382
31036509357060 102.842543 -30.0225616 6.46806082 8.5302403 6.0336908 6.7893704 5.7394083 5.6107871 5.5351472
464963780612 101.026464 -29.4683909 9.95757421 11.7355376 9.796679 10.3816999 9.5535383 9.4332936 9.3769063
31032072396804 101.348124 -30.1075951 8.52468585 10.9049623 8.167895 8.9904062 7.8500481 7.7014725 7.6024887
31844407691268 100.85301 -30.1479027 9.41790869 11.7892724 9.113305 9.944943 8.7766479 8.6158473 8.5205681
31565364333572 100.665988 -30.3563055 9.47482539 10.8297573 9.3340477 9.724704 9.1840206 9.1142296 9.0886956
1473163425796 101.576157 -29.6322814 9.34844409 11.8288491 9.083453 9.943445 8.7312964 8.5591236 8.4568085
31560997894148 100.872748 -30.0544034 8.29686892 10.8264349 7.9003374 8.7843183 7.5518262 7.3765732 7.2563759
470476533764 101.205527 -29.8653228 6.78294625 9.2554488 6.2955227 7.1497455 5.9722169 5.7870501 5.6843742
31036576122884 101.334336 -31.54352 7.72895043 9.3869705 7.4084365 7.961088 7.2054473 7.1207893 7.0774127
31036588798980 101.301008 -31.7065607 9.47672157 11.1422883 9.2384068 9.8057554 9.0067875 8.8980088 8.8480325
31565397609476 102.280076 -31.0319156 8.97549879 10.2518292 8.8286395 9.1973476 8.6892918 8.6258896 8.6057266
31036556802052 102.310395 -30.9414508 9.8674442 12.3468143 9.6015721 10.4614548 9.2495291 9.0774977 8.9752561
31036566589444 102.090284 -31.1501853 7.9824691 10.0374281 7.5903991 8.3310059 7.3008115 7.1725937 7.0979709
31036577818628 101.876742 -31.3668632 9.64146892 11.8239964 9.3224019 10.0887956 9.0168943 8.8752684 8.7927854
31565390615556 100.90504 -31.3047752 9.72202763 12.0685487 9.3560951 10.1964032 9.0186651 8.8607296 8.7664141
31565385553924 101.524471 -30.8995456 9.86807028 11.1199117 9.7502571 10.0868096 9.638658 9.6011538 9.5879859
31036545244164 101.43953 -31.1035679 9.81714376 11.172773 9.6860213 10.0708594 9.538534 9.4692901 9.4441612
31565400262660 101.522238 -31.3942408 9.79923962 12.3045611 9.4116751 10.2670652 9.0795041 8.8879098 8.7807303
31844576123908 101.441499 -31.2314486 9.79353883 11.7222592 9.5541072 10.2132163 9.2872759 9.1605864 9.0944901
32049511687172 101.49334 -30.4588359 9.99702769 12.4974197 9.7194614 10.5903982 9.3628651 9.1887385 9.0849226
31556291764228 101.204219 -30.6826394 9.63728164 11.446988 9.4064949 10.0117875 9.1649714 9.052349 8.9956405
31561005712388 102.004671 -30.613994 7.24508456 9.7186752 6.7979868 7.6687389 6.4636225 6.3070736 6.1993238
31036495383556 102.239084 -30.0044216 9.39688424 11.1706381 9.2156636 9.7839739 8.9906303 8.8830834 8.8308408
31032074958852 102.221536 -30.0345027 9.28686905 11.9902948 8.9894824 9.9077146 8.6193543 8.4259119 8.2950338
31036499856388 102.014487 -30.171453 9.41129825 11.9551282 9.1111246 10.0042718 8.7452355 8.5668683 8.4597015
31036488093700 101.526172 -30.1358618 9.26128297 11.2547278 9.0111803 9.6785894 8.749758 8.6289355 8.5618924
31036509985796 101.578727 -30.5101896 9.44593529 11.6209772 9.1900579 9.9323428 8.8930232 8.7524476 8.6718097
31565372281860 101.902066 -30.2400286 9.95136466 11.9227006 9.7881565 10.4365551 9.5229523 9.3927262 9.3253506
993350155268 97.0536481 -29.5230819 9.2950703 10.4592817 9.1273751 9.4452714 9.0267676 8.9984749 8.9906694
993429288964 98.0112019 -29.5830971 9.73203949 11.2567084 9.5603524 10.0443159 9.3665267 9.2721211 9.2343833
464804660228 97.8636187 -29.7431041 9.95278521 12.0421756 9.6662881 10.3849239 9.382118 9.2506497 9.1756761
31844327911428 97.1197631 -30.6907014 9.32528287 11.1790377 8.9943931 9.6332688 8.7504555 8.6444518 8.5860295
31844330291204 97.4388629 -30.6082241 9.94947079 12.2806369 9.5514374 10.3953621 9.2140262 9.0578211 8.9641268
31565354744836 97.589485 -30.9817082 8.82857678 10.3345592 8.6029205 9.0985868 8.4053908 8.3129893 8.2754608
470470494212 100.287039 -29.3317388 9.21258906 10.9793534 8.9546032 9.5660695 8.7058683 8.5893592 8.5324163
993517280260 99.7669933 -29.3460896 6.2934728 7.9772646 5.9015799 6.4927877 5.6831341 5.5951475 5.5479788
464878283780 99.8103056 -29.5034133 9.49206073 11.7109629 9.1472555 9.9345582 8.8334198 8.6883414 8.6030468
993555319812 99.9417088 -29.4434503 9.46526861 11.5113322 9.1700017 9.8990843 8.8720174 8.7305536 8.6539717
464880566276 99.9474699 -29.4660719 8.75307441 11.1287819 8.3616383 9.1787092 8.0520987 7.9146694 7.8230821
470470759428 99.843058 -29.540965 9.28647078 11.6691558 8.9184075 9.7724379 8.5746073 8.4129369 8.3160482
993535403012 98.9434952 -29.7218587 9.00873704 10.583755 8.7747551 9.2892352 8.5734755 8.4810363 8.4407357
1473028239364 99.2278503 -29.422079 9.48025008 11.7655581 9.0847475 9.8729479 8.7883555 8.6594804 8.5740815
464822035460 99.0295716 -29.4475744 8.04249985 9.9053864 7.6625704 8.3223699 7.411054 7.3037037 7.2435675
31036437876740 98.820113 -30.0178851 9.29447071 11.7196694 8.949999 9.8127913 8.6008513 8.4347992 8.3353132
31844337253380 98.8801351 -30.1806313 9.75090872 12.1385271 9.455932 10.2907231 9.1172628 8.9547181 8.8584257
464879846404 98.8832702 -29.8469799 8.92468712 10.7587074 8.6557785 9.30103 8.3912182 8.2661925 8.2036387
464878992388 99.5192456 -29.613684 9.96777748 11.7262765 9.7464885 10.3397806 9.5048894 9.390258 9.3350611
31844369759236 98.7636232 -30.5483556 9.78881989 12.7003445 9.612971 10.5521322 9.2290635 8.9948167 8.8621852
31032064171012 98.2878833 -30.2756928 9.85157091 11.6406518 9.6515583 10.2348433 9.4198396 9.3101234 9.2560191
31036446338052 98.2943258 -30.4091818 7.21086907 9.6327345 6.7524072 7.6156086 6.4171593 6.2532844 6.1396787
31036443374596 98.3857023 -30.3082681 8.78476038 11.0409908 8.4492558 9.2112488 8.1614891 8.0343248 7.9519323
31032064937988 98.4070454 -30.3300235 9.82890324 11.5606825 9.6530471 10.2295351 9.4132486 9.2953205 9.241262
993503171588 98.272023 -29.8227502 9.57994919 10.7522743 9.4495973 9.7754504 9.3426591 9.3134603 9.3054555
1278088505348 98.2723523 -29.7598065 9.80929834 12.304926 9.4818117 10.365256 9.1219513 8.9486134 8.8444116
470468212740 98.3712779 -29.5827656 9.61622579 11.1971725 9.4279894 9.9389337 9.2222896 9.1231997 9.0814742
31036436261892 97.9050692 -30.2959482 9.05132447 10.9155715 8.745033 9.3796836 8.5018626 8.3947999 8.3361028
31844289968132 97.9026552 -30.0062651 9.49728285 11.4697619 9.2345876 9.8977761 8.9757966 8.857262 8.7915251
470470025220 98.3244778 -29.9552523 9.4399451 12.148921 9.1033896 10.0243472 8.7395285 8.5585615 8.4355886
993629198340 100.19272 -29.6477552 8.73190849 11.0012561 8.3689448 9.1801188 8.0450111 7.8949229 7.8059329
993662851076 99.8962746 -29.8883698 9.47906898 10.9396849 9.2947017 9.769889 9.1038659 9.0166294 8.9794465
31027747409924 99.165205 -30.3588951 9.69681092 11.0633739 9.5937069 9.9580032 9.4772244 9.4371169 9.4188398
31036474642436 99.6072431 -30.571981 9.6828619 11.7704757 9.4284084 10.1593712 9.1276627 8.9823023 8.9036363
31844357257220 99.6973453 -30.0935251 9.58915989 11.1888919 9.4010219 9.9143965 9.1954878 9.0969797 9.0547448
31036467784708 99.9426769 -30.3105196 9.46958907 11.307572 9.2525236 9.8787221 8.9948686 8.870843 8.8095113
31560996471812 99.9649523 -30.1717262 9.56664842 11.4462523 9.34007 9.9880648 9.0722823 8.9429661 8.8781081
31036501846020 97.6600288 -31.7470029 9.10749513 10.4198024 8.9184102 9.3237482 8.761934 8.6932692 8.6686155
31036502287364 97.7288405 -31.7321507 8.06163739 9.4656129 7.7919738 8.2714716 7.6043736 7.5249209 7.4902705
31036520198148 98.4814525 -31.7728205 8.75342477 9.9968651 8.5632307 8.9106578 8.4578755 8.4296103 8.4180433
31560999604228 98.400027 -31.1556449 8.682909 11.1633244 8.4413219 9.2946022 8.0910909 7.9187713 7.8167475
31036473242628 98.4111853 -30.9618992 8.86603946 10.9461615 8.6602121 9.3699758 8.3674811 8.2239715 8.1471834
31027749569540 98.656469 -31.3204123 8.54978504 10.6256746 8.2555074 8.9714085 7.9730238 7.842982 7.7688416
31561002348548 98.6719429 -31.4020057 9.38606062 11.738962 9.11807 9.9322862 8.7875212 8.6283522 8.534794
31036518984708 98.0880815 -31.8860772 9.54174611 11.2681983 9.2930852 9.8829835 9.0543095 8.9429852 8.8895109
31036597523460 100.462477 -32.1016034 9.45446615 11.3789313 9.1463809 9.8060516 8.8914267 8.7777868 8.7146097
31036602189828 100.500992 -32.1391168 9.43237788 11.3797611 9.1191744 9.7898804 8.8592239 8.7430864 8.6781097
31036596176900 100.34629 -32.1266949 9.80776649 11.9877102 9.4637322 10.2364666 9.1566321 9.0154818 8.9328421
31036584852484 100.163887 -32.0625455 9.50448918 11.6270903 9.1811716 9.9256783 8.8863213 8.7510507 8.6728211
31036525458436 99.8919059 -31.3689397 8.70828285 10.5942729 8.3967711 9.042146 8.1487876 8.0392622 7.9788309
31036552310788 99.1277294 -32.0140412 9.91873236 11.3749865 9.6506855 10.1116777 9.4820186 9.409894 9.380306
31036541588484 99.7252554 -31.6635982 9.47887408 10.9490042 9.2870942 9.7537155 9.1027109 9.0147647 8.9809274
31565395329028 99.4512635 -31.9683878 9.52262759 10.842583 9.3631033 9.760875 9.2090292 9.1389969 9.1141144
32055129388036 99.9370629 -31.6359647 9.67287407 11.1657491 9.4947634 9.9662646 9.3074626 9.2170079 9.1817613
32055143265284 100.134225 -31.8252168 7.97246883 10.0393728 7.5872178 8.3302455 7.2961393 7.1666677 7.0913095
31032084539396 100.283607 -31.5863304 9.75230837 11.1626091 9.5100791 9.9334247 9.3606303 9.3000008 9.2709688
31036532700164 99.4599104 -31.6267571 9.70362298 11.5192169 9.4569653 10.0851518 9.1996694 9.0775377 9.0171052
31565376253956 98.9650842 -31.4584854 8.58228172 10.3199502 8.3105214 8.9009008 8.0780023 7.9729272 7.9206443
31032078345220 99.3542962 -31.3885282 8.3216262 9.4493409 8.1671799 8.473669 8.0602919 8.0199221 8.0103607
31027748552708 99.3592576 -30.7387675 8.5462838 10.6146706 8.2108244 8.9379172 7.9249119 7.7954345 7.7209263
31036485312516 99.1111755 -30.9559423 9.25158902 11.0746083 9.02577 9.6488692 8.7699989 8.6475746 8.5871703
31036486819844 99.6401186 -30.7973941 8.88181552 11.3078382 8.5076189 9.3483379 8.1825431 8.0297884 7.9271165
32049508578308 99.5863414 -31.0042089 8.88944376 11.2095586 8.5322376 9.3603238 8.2000434 8.0447567 7.9523424
31036506096644 99.2322453 -31.2868136 9.60876106 11.0042796 9.4425387 9.8716036 9.2742677 9.1973867 9.16702
291673092 99.1149891 -32.621045 9.14638944 10.5642631 9.15654 9.5282551 9.016476 8.9550644 8.9307422
460026728452 90.4360734 -23.5338501 9.88585228 11.2724025 9.5466683 10.0142713 9.3880174 9.3370513 9.3090921
455752797188 90.053602 -23.309629 9.0595389 10.743439 8.6797799 9.2884741 8.4435752 8.3426792 8.291662
1465050781700 90.8766406 -22.8660253 9.68676032 11.3286909 9.3742947 9.9533234 9.1435881 9.0405507 8.9917526
451328863236 90.9106348 -23.1173189 9.91340815 11.614498 9.5782702 10.1773882 9.3445623 9.2424536 9.1912618
451326225412 90.8094067 -22.9273932 9.49581991 10.6347779 9.3178722 9.6248612 9.2318957 9.2180694 9.2152044
460011724804 90.3040446 -23.0980458 9.84447084 11.975465 9.3324459 10.1361179 9.0200126 8.8847771 8.8034085
460081475588 90.4921765 -24.9315209 9.32848918 11.2708912 8.9019729 9.6099578 8.6296165 8.5133026 8.4461766
460062411780 90.4625701 -24.5076866 9.5305507 11.0283358 9.2422083 9.7658596 9.0319687 8.9368534 8.8967523
460042180612 93.2078416 -22.9706931 8.62676637 10.7213581 8.234033 8.9895022 7.9375865 7.8053896 7.7280047
987364071428 92.4677524 -23.0698477 9.5919353 11.5612634 9.2182488 9.9187664 8.9469071 8.8279722 8.7600067
1465092612100 92.7427331 -23.1955527 9.93948921 11.9310869 9.5412004 10.2591537 9.2627042 9.1412072 9.0710481
1465087821828 92.7675353 -23.0799532 9.50846548 11.6200651 9.0791096 9.8516 8.7768123 8.6431048 8.564101
455769541636 92.3064203 -22.9206691 9.7628843 11.3698578 9.4851215 10.0186587 9.2810632 9.1912621 9.1493022
455765731332 91.7920095 -23.0180237 9.58854348 11.4633083 9.1974633 9.8659908 8.9422848 8.8335608 8.7722175
460057501700 91.9700705 -23.8454703 9.61086915 11.9550668 9.108457 9.9560326 8.7829315 8.6271224 8.5182988
987376935940 92.4343416 -23.5562926 8.68369355 10.636967 8.2449047 8.9614779 7.9689549 7.8514194 7.7832056
455800581124 92.2649653 -23.610246 8.99047033 11.1590452 8.4991545 9.3106526 8.1819878 8.0428917 7.9592337
460046615556 92.0013544 -23.5438105 7.36628594 8.7188582 7.0708568 7.5299751 6.8936561 6.81651 6.7883231
1272816313348 91.7234284 -23.7587587 9.96410869 12.2742345 9.457435 10.2894803 9.144277 9.004574 8.9076516
1272825337860 91.9855912 -23.7340129 9.69353874 11.4631562 9.3634306 9.9897839 9.1164807 9.0064793 8.9501648
460051936260 92.465645 -23.5130266 9.90353878 11.6444305 9.5551274 10.1756178 9.3118502 9.2051296 9.1506468
1272750306308 92.3439896 -22.9609644 8.73952338 10.4616146 8.387849 8.9805609 8.1666905 8.074766 8.0256379
460044066820 92.0730921 -23.4479035 9.77555502 11.0049632 9.5842601 9.9532466 9.4459039 9.3861637 9.3678031
1272843314180 91.4227332 -24.0787488 9.99879745 12.002414 9.5386059 10.3060925 9.2295095 9.0917692 9.0155792
1465110028292 91.3450151 -24.0714126 8.67146929 10.6212703 8.2190665 8.9384183 7.942597 7.8254548 7.7573167
460049185796 90.9672055 -23.9872459 9.47944407 11.5597512 8.9850546 9.7650144 8.6827558 8.5526622 8.4750321
460048723972 91.4114338 -23.8158914 9.80108455 12.11985 9.2655164 10.1057332 8.9503917 8.8100919 8.7118636
455797754884 91.3380741 -23.8935383 9.99940836 11.6895804 9.657497 10.254365 9.42518 9.3242954 9.2737925
1465074650116 91.1907584 -23.3657187 9.59949985 11.455441 9.2156615 9.8740299 8.965013 8.8583851 8.7986745
460025375748 91.2835624 -23.1822394 9.59878433 10.8558082 9.392033 9.7809788 9.2441544 9.180755 9.1595075
992964412420 90.8790511 -23.9094441 8.7689354 10.2495621 8.4628881 8.974302 8.2621597 8.1742485 8.1372671
993019999236 90.5566637 -27.0166031 9.66702775 11.7437812 9.1465027 9.9328439 8.8426806 8.7131157 8.6354433
1472736478212 93.2172863 -25.8372583 9.98446557 12.0163703 9.5086362 10.2653317 9.2162417 9.091012 9.0169512
